"STATION","NAME","DATE","PRCP","SNOW","SNWD","TMAX","TMIN","TOBS"
"USC00041715","CHICO UNIVERSITY FARM, CA US","1984-07-29","0.00","0.0","0.0","90","57",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1984-07-30","0.00","0.0","0.0","97","59",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1984-07-31","0.00","0.0","0.0","100","61",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1984-08-01","0.00","0.0","0.0","97","62",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1984-08-02","0.00","0.0","0.0","91","55",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1984-08-03","0.00","0.0","0.0","85","55",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1984-08-04","0.00","0.0","0.0",,,
"USC00041715","CHICO UNIVERSITY FARM, CA US","1984-08-05","0.00","0.0","0.0",,,
"USC00041715","CHICO UNIVERSITY FARM, CA US","1984-08-06","0.00","0.0","0.0","95","63",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1984-08-07","0.00","0.0","0.0","98","58",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1984-08-08","0.00","0.0","0.0","98","60","66"
"USC00041715","CHICO UNIVERSITY FARM, CA US","1984-08-09","0.00","0.0","0.0","103","64",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1984-08-10","0.00","0.0","0.0","102","65",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1984-08-11","0.00","0.0","0.0","102","65",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1984-08-12","0.00","0.0","0.0","94","57",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1984-08-13","0.00","0.0","0.0",,,
"USC00041715","CHICO UNIVERSITY FARM, CA US","1984-08-14","0.00","0.0","0.0","94","57",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1984-08-15","0.00","0.0","0.0","94","58",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1984-08-16","0.00","0.0","0.0","92","56",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1984-08-17","0.00","0.0","0.0","93","60",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1984-08-18","0.00","0.0","0.0","100","61",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1984-08-19","0.00","0.0","0.0","98","59",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1984-08-20","0.00","0.0","0.0",,,
"USC00041715","CHICO UNIVERSITY FARM, CA US","1984-08-21","0.00","0.0","0.0",,,
"USC00041715","CHICO UNIVERSITY FARM, CA US","1984-08-22","0.00","0.0","0.0","94","53",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1984-08-23","0.00","0.0","0.0","93","59",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1984-08-24","0.00","0.0","0.0","91","57",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1984-08-25","0.00","0.0","0.0","85","57",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1984-08-26","0.00","0.0","0.0","82","56",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1984-08-27","0.00","0.0","0.0","96","66",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1984-08-28","0.00","0.0","0.0","99","67",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1984-08-29",,"0.0","0.0",,,
"USC00041715","CHICO UNIVERSITY FARM, CA US","1984-08-30",,"0.0","0.0","100","67",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1984-08-31","0.78","0.0","0.0","73","54",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1984-09-01","0.00","0.0","0.0",,,
"USC00041715","CHICO UNIVERSITY FARM, CA US","1984-09-02","0.00","0.0","0.0",,,
"USC00041715","CHICO UNIVERSITY FARM, CA US","1984-09-03","0.00","0.0","0.0",,,
"USC00041715","CHICO UNIVERSITY FARM, CA US","1984-09-04","0.00","0.0","0.0","95","55","66"
"USC00041715","CHICO UNIVERSITY FARM, CA US","1984-09-05","0.00","0.0","0.0","97","62","70"
"USC00041715","CHICO UNIVERSITY FARM, CA US","1984-09-06","0.00","0.0","0.0","95","55","65"
"USC00041715","CHICO UNIVERSITY FARM, CA US","1984-09-07","0.00","0.0","0.0","91","61","73"
"USC00041715","CHICO UNIVERSITY FARM, CA US","1984-09-08","0.00","0.0","0.0","96","61","82"
"USC00041715","CHICO UNIVERSITY FARM, CA US","1984-09-09","0.00","0.0","0.0","101","63","67"
"USC00041715","CHICO UNIVERSITY FARM, CA US","1984-09-10","0.00","0.0","0.0","101","63","74"
"USC00041715","CHICO UNIVERSITY FARM, CA US","1984-09-11","0.00","0.0","0.0","93","56","64"
"USC00041715","CHICO UNIVERSITY FARM, CA US","1984-09-12","0.00","0.0","0.0","93","53","62"
"USC00041715","CHICO UNIVERSITY FARM, CA US","1984-09-13","0.00","0.0","0.0","90","52","62"
"USC00041715","CHICO UNIVERSITY FARM, CA US","1984-09-14","0.00","0.0","0.0","97","61","71"
"USC00041715","CHICO UNIVERSITY FARM, CA US","1984-09-15","0.00","0.0","0.0",,,
"USC00041715","CHICO UNIVERSITY FARM, CA US","1984-09-16","0.00","0.0","0.0",,,
"USC00041715","CHICO UNIVERSITY FARM, CA US","1984-09-17","0.00","0.0","0.0","100","57","66"
"USC00041715","CHICO UNIVERSITY FARM, CA US","1984-09-18","0.00","0.0","0.0","104","64","75"
"USC00041715","CHICO UNIVERSITY FARM, CA US","1984-09-19","0.00","0.0","0.0","105","70","75"
"USC00041715","CHICO UNIVERSITY FARM, CA US","1984-09-20","0.00","0.0","0.0","96","61","66"
"USC00041715","CHICO UNIVERSITY FARM, CA US","1984-09-21","0.00","0.0","0.0",,,
"USC00041715","CHICO UNIVERSITY FARM, CA US","1984-09-22","0.00","0.0","0.0","87","49","55"
"USC00041715","CHICO UNIVERSITY FARM, CA US","1984-09-23","0.00","0.0","0.0","88","54","60"
"USC00041715","CHICO UNIVERSITY FARM, CA US","1984-09-24","0.00","0.0","0.0","87","50","58"
"USC00041715","CHICO UNIVERSITY FARM, CA US","1984-09-25","0.00","0.0","0.0","78","45","56"
"USC00041715","CHICO UNIVERSITY FARM, CA US","1984-09-26","0.00","0.0","0.0","87","42","70"
"USC00041715","CHICO UNIVERSITY FARM, CA US","1984-09-27","0.00","0.0","0.0","91","46","54"
"USC00041715","CHICO UNIVERSITY FARM, CA US","1984-09-28","0.00","0.0","0.0","94","46","55"
"USC00041715","CHICO UNIVERSITY FARM, CA US","1984-09-29","0.00","0.0","0.0",,,
"USC00041715","CHICO UNIVERSITY FARM, CA US","1984-09-30","0.00","0.0","0.0",,,
"USC00041715","CHICO UNIVERSITY FARM, CA US","1984-10-01","0.17","0.0","0.0","93","48",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1984-10-02","0.00","0.0","0.0","78","47",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1984-10-03","0.00","0.0","0.0","82","50",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1984-10-04","0.00","0.0","0.0","79","49",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1984-10-05","0.00","0.0","0.0","78","50",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1984-10-06","0.00","0.0","0.0",,,
"USC00041715","CHICO UNIVERSITY FARM, CA US","1984-10-07","0.00","0.0","0.0",,,
"USC00041715","CHICO UNIVERSITY FARM, CA US","1984-10-08","0.00","0.0","0.0","87","51",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1984-10-09","0.00","0.0","0.0","82","46",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1984-10-10","0.00","0.0","0.0","82","47",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1984-10-11","1.32","0.0","0.0","73","51",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1984-10-12","0.00","0.0","0.0","71","49",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1984-10-13","0.00","0.0","0.0","71","53",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1984-10-14","0.00","0.0","0.0","75","49",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1984-10-15","0.00","0.0","0.0","70","47",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1984-10-16","0.11","0.0","0.0","67","38",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1984-10-17","0.85","0.0","0.0","48","34",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1984-10-18","0.00","0.0","0.0","61","33",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1984-10-19","0.03","0.0","0.0","52","39",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1984-10-20","0.00","0.0","0.0",,,
"USC00041715","CHICO UNIVERSITY FARM, CA US","1984-10-21","0.00","0.0","0.0",,,
"USC00041715","CHICO UNIVERSITY FARM, CA US","1984-10-22","0.00","0.0","0.0","68","36",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1984-10-23","0.00","0.0","0.0","69","36",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1984-10-24","0.00","0.0","0.0","74","41",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1984-10-25","0.00","0.0","0.0","81","39",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1984-10-26","0.01","0.0","0.0","79","58",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1984-10-27",,"0.0","0.0",,,
"USC00041715","CHICO UNIVERSITY FARM, CA US","1984-10-28",,"0.0","0.0",,,
"USC00041715","CHICO UNIVERSITY FARM, CA US","1984-10-29",,"0.0","0.0","79",,
"USC00041715","CHICO UNIVERSITY FARM, CA US","1984-10-30","0.12","0.0","0.0","79","42",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1984-10-31","0.00","0.0","0.0","62","39",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1984-11-01","0.00","0.0","0.0","66","31","45"
"USC00041715","CHICO UNIVERSITY FARM, CA US","1984-11-02","0.00","0.0","0.0","66","55","57"
"USC00041715","CHICO UNIVERSITY FARM, CA US","1984-11-03",,"0.0","0.0",,,
"USC00041715","CHICO UNIVERSITY FARM, CA US","1984-11-04",,"0.0","0.0",,,
"USC00041715","CHICO UNIVERSITY FARM, CA US","1984-11-05","0.00","0.0","0.0","69","38","58"
"USC00041715","CHICO UNIVERSITY FARM, CA US","1984-11-06","0.34","0.0","0.0","65","51","53"
"USC00041715","CHICO UNIVERSITY FARM, CA US","1984-11-07","0.02","0.0","0.0","61","39","49"
"USC00041715","CHICO UNIVERSITY FARM, CA US","1984-11-08","0.81","0.0","0.0","56","49","51"
"USC00041715","CHICO UNIVERSITY FARM, CA US","1984-11-09","0.05","0.0","0.0","63","39","41"
"USC00041715","CHICO UNIVERSITY FARM, CA US","1984-11-10","0.18","0.0","0.0","63","48","51"
"USC00041715","CHICO UNIVERSITY FARM, CA US","1984-11-11","1.26","0.0","0.0","55","47","53"
"USC00041715","CHICO UNIVERSITY FARM, CA US","1984-11-12","0.75","0.0","0.0","58","55","57"
"USC00041715","CHICO UNIVERSITY FARM, CA US","1984-11-13","1.38","0.0","0.0","66","50","52"
"USC00041715","CHICO UNIVERSITY FARM, CA US","1984-11-14","0.00","0.0","0.0","62","39","45"
"USC00041715","CHICO UNIVERSITY FARM, CA US","1984-11-15","0.00","0.0","0.0","57","40","46"
"USC00041715","CHICO UNIVERSITY FARM, CA US","1984-11-16","0.75","0.0","0.0","51","45","51"
"USC00041715","CHICO UNIVERSITY FARM, CA US","1984-11-17","0.05","0.0","0.0","58","36","45"
"USC00041715","CHICO UNIVERSITY FARM, CA US","1984-11-18","0.36","0.0","0.0","58","44","53"
"USC00041715","CHICO UNIVERSITY FARM, CA US","1984-11-19","0.00","0.0","0.0","62","37","47"
"USC00041715","CHICO UNIVERSITY FARM, CA US","1984-11-20","0.00","0.0","0.0","58","48","50"
"USC00041715","CHICO UNIVERSITY FARM, CA US","1984-11-21","0.64","0.0","0.0","50","39","46"
"USC00041715","CHICO UNIVERSITY FARM, CA US","1984-11-22",,"0.0","0.0",,,
"USC00041715","CHICO UNIVERSITY FARM, CA US","1984-11-23",,"0.0","0.0",,,
"USC00041715","CHICO UNIVERSITY FARM, CA US","1984-11-24",,"0.0","0.0",,,
"USC00041715","CHICO UNIVERSITY FARM, CA US","1984-11-25",,"0.0","0.0",,,
"USC00041715","CHICO UNIVERSITY FARM, CA US","1984-11-26","1.43","0.0","0.0","65","29","35"
"USC00041715","CHICO UNIVERSITY FARM, CA US","1984-11-27","0.07","0.0","0.0","49","45","47"
"USC00041715","CHICO UNIVERSITY FARM, CA US","1984-11-28","0.71","0.0","0.0","51","48","50"
"USC00041715","CHICO UNIVERSITY FARM, CA US","1984-11-29","0.06","0.0","0.0","59","32","37"
"USC00041715","CHICO UNIVERSITY FARM, CA US","1984-11-30","0.00","0.0","0.0","59","34","38"
"USC00041715","CHICO UNIVERSITY FARM, CA US","1984-12-01","0.00","0.0","0.0","52","31","45"
"USC00041715","CHICO UNIVERSITY FARM, CA US","1984-12-02","0.00","0.0","0.0","57","37","46"
"USC00041715","CHICO UNIVERSITY FARM, CA US","1984-12-03","0.80","0.0","0.0","58","41","44"
"USC00041715","CHICO UNIVERSITY FARM, CA US","1984-12-04",,"0.0","0.0",,,
"USC00041715","CHICO UNIVERSITY FARM, CA US","1984-12-05","0.12","0.0","0.0","57","33","49"
"USC00041715","CHICO UNIVERSITY FARM, CA US","1984-12-06","0.00","0.0","0.0","60","38","44"
"USC00041715","CHICO UNIVERSITY FARM, CA US","1984-12-07","0.00","0.0","0.0","65","32","39"
"USC00041715","CHICO UNIVERSITY FARM, CA US","1984-12-08",,"0.0","0.0",,,
"USC00041715","CHICO UNIVERSITY FARM, CA US","1984-12-09",,"0.0","0.0",,,
"USC00041715","CHICO UNIVERSITY FARM, CA US","1984-12-10","0.52","0.0","0.0","63","35","51"
"USC00041715","CHICO UNIVERSITY FARM, CA US","1984-12-11","0.07","0.0","0.0","57","43","46"
"USC00041715","CHICO UNIVERSITY FARM, CA US","1984-12-12","0.00","0.0","0.0","57","44","49"
"USC00041715","CHICO UNIVERSITY FARM, CA US","1984-12-13","0.00","0.0","0.0","58","38","41"
"USC00041715","CHICO UNIVERSITY FARM, CA US","1984-12-14","0.00","0.0","0.0","56","29","34"
"USC00041715","CHICO UNIVERSITY FARM, CA US","1984-12-15",,"0.0","0.0",,,
"USC00041715","CHICO UNIVERSITY FARM, CA US","1984-12-16",,"0.0","0.0",,,
"USC00041715","CHICO UNIVERSITY FARM, CA US","1984-12-17","0.56","0.0","0.0","58","34","38"
"USC00041715","CHICO UNIVERSITY FARM, CA US","1984-12-18","0.00","0.0","0.0","51","26","34"
"USC00041715","CHICO UNIVERSITY FARM, CA US","1984-12-19","0.00","0.0","0.0","50","28","37"
"USC00041715","CHICO UNIVERSITY FARM, CA US","1984-12-20","0.00","0.0","0.0","53","27","36"
"USC00041715","CHICO UNIVERSITY FARM, CA US","1984-12-21","0.00","0.0","0.0","51","31","34"
"USC00041715","CHICO UNIVERSITY FARM, CA US","1984-12-22","0.00","0.0","0.0",,,
"USC00041715","CHICO UNIVERSITY FARM, CA US","1984-12-23","0.00","0.0","0.0",,,
"USC00041715","CHICO UNIVERSITY FARM, CA US","1984-12-24","0.00","0.0","0.0",,,
"USC00041715","CHICO UNIVERSITY FARM, CA US","1984-12-25","0.00","0.0","0.0","57","28","36"
"USC00041715","CHICO UNIVERSITY FARM, CA US","1984-12-26","0.00","0.0","0.0","57","38","41"
"USC00041715","CHICO UNIVERSITY FARM, CA US","1984-12-27","0.00","0.0","0.0","58","28","36"
"USC00041715","CHICO UNIVERSITY FARM, CA US","1984-12-28","0.00","0.0","0.0","55","34","42"
"USC00041715","CHICO UNIVERSITY FARM, CA US","1984-12-29","0.00","0.0","0.0","50","38","46"
"USC00041715","CHICO UNIVERSITY FARM, CA US","1984-12-30",,"0.0","0.0",,,
"USC00041715","CHICO UNIVERSITY FARM, CA US","1984-12-31",,"0.0","0.0",,,
"USC00041715","CHICO UNIVERSITY FARM, CA US","1985-01-01","0.00","0.0","0.0","59","26",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1985-01-02","0.00","0.0","0.0","58","26",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1985-01-03","0.00","0.0","0.0","61","27",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1985-01-04","0.00","0.0","0.0","60","28",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1985-01-05","0.00","0.0","0.0","60","31",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1985-01-06","0.00","0.0","0.0","59","32",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1985-01-07","0.41","0.0","0.0","51","42",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1985-01-08","0.07","0.0","0.0","49","35",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1985-01-09","0.05","0.0","0.0","57","36",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1985-01-10","0.01","0.0","0.0","51","31",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1985-01-11","0.00","0.0","0.0","60","29",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1985-01-12","0.00","0.0","0.0",,,
"USC00041715","CHICO UNIVERSITY FARM, CA US","1985-01-13","0.00","0.0","0.0",,,
"USC00041715","CHICO UNIVERSITY FARM, CA US","1985-01-14","0.00","0.0","0.0","60","25",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1985-01-15","0.02","0.0","0.0","47","26",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1985-01-16","0.00","0.0","0.0","51","29",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1985-01-17","0.01","0.0","0.0","56","29",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1985-01-18","0.02","0.0","0.0","50","31",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1985-01-19","0.00","0.0","0.0","41","33",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1985-01-20","0.00","0.0","0.0","40","36",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1985-01-21","0.00","0.0","0.0","43","35",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1985-01-22","0.00","0.0","0.0","41","35",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1985-01-23","0.00","0.0","0.0","45","32",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1985-01-24","0.01","0.0","0.0","42","27",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1985-01-25","0.00","0.0","0.0","43","32",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1985-01-26","0.05","0.0","0.0","46","36",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1985-01-27","0.00","0.0","0.0","58","30",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1985-01-28","0.09","0.0","0.0","50","35",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1985-01-29","0.08","0.0","0.0","50","32",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1985-01-30","0.00","0.0","0.0","55","28",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1985-01-31","0.00","0.0","0.0","56","25",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1985-02-01","0.00","0.0","0.0","59","23","29"
"USC00041715","CHICO UNIVERSITY FARM, CA US","1985-02-02","0.00","0.0","0.0","50","26","38"
"USC00041715","CHICO UNIVERSITY FARM, CA US","1985-02-03","0.00","0.0","0.0","56","30","36"
"USC00041715","CHICO UNIVERSITY FARM, CA US","1985-02-04","0.04","0.0","0.0","55","29","33"
"USC00041715","CHICO UNIVERSITY FARM, CA US","1985-02-05","0.00","0.0","0.0","52","30","32"
"USC00041715","CHICO UNIVERSITY FARM, CA US","1985-02-06","0.00","0.0","0.0","54","25","31"
"USC00041715","CHICO UNIVERSITY FARM, CA US","1985-02-07","0.47","0.0","0.0","55","38","45"
"USC00041715","CHICO UNIVERSITY FARM, CA US","1985-02-08","0.68","0.0","0.0","49","45","47"
"USC00041715","CHICO UNIVERSITY FARM, CA US","1985-02-09","0.02","0.0","0.0","50","31","41"
"USC00041715","CHICO UNIVERSITY FARM, CA US","1985-02-10","0.00","0.0","0.0","56","28","34"
"USC00041715","CHICO UNIVERSITY FARM, CA US","1985-02-11","0.00","0.0","0.0","59","32","42"
"USC00041715","CHICO UNIVERSITY FARM, CA US","1985-02-12","0.00","0.0","0.0","56","40","44"
"USC00041715","CHICO UNIVERSITY FARM, CA US","1985-02-13","0.00","0.0","0.0","66","36","42"
"USC00041715","CHICO UNIVERSITY FARM, CA US","1985-02-14","0.00","0.0","0.0","72","34","43"
"USC00041715","CHICO UNIVERSITY FARM, CA US","1985-02-15","0.00","0.0","0.0","68","37","44"
"USC00041715","CHICO UNIVERSITY FARM, CA US","1985-02-16","0.00","0.0","0.0","72","36","38"
"USC00041715","CHICO UNIVERSITY FARM, CA US","1985-02-17","0.00","0.0","0.0","71","37","45"
"USC00041715","CHICO UNIVERSITY FARM, CA US","1985-02-18","0.00","0.0","0.0","71","39","48"
"USC00041715","CHICO UNIVERSITY FARM, CA US","1985-02-19","0.00","0.0","0.0","73","36","44"
"USC00041715","CHICO UNIVERSITY FARM, CA US","1985-02-20","0.00","0.0","0.0","67","35","42"
"USC00041715","CHICO UNIVERSITY FARM, CA US","1985-02-21","0.00","0.0","0.0","63","35","44"
"USC00041715","CHICO UNIVERSITY FARM, CA US","1985-02-22","0.00","0.0","0.0","74","43","55"
"USC00041715","CHICO UNIVERSITY FARM, CA US","1985-02-23","0.00","0.0","0.0","75","45","54"
"USC00041715","CHICO UNIVERSITY FARM, CA US","1985-02-24","0.00","0.0","0.0","75","39","46"
"USC00041715","CHICO UNIVERSITY FARM, CA US","1985-02-25","0.00","0.0","0.0","75","37","52"
"USC00041715","CHICO UNIVERSITY FARM, CA US","1985-02-26","0.00","0.0","0.0","71","32","46"
"USC00041715","CHICO UNIVERSITY FARM, CA US","1985-02-27","0.00","0.0","0.0","71","47","58"
"USC00041715","CHICO UNIVERSITY FARM, CA US","1985-02-28","0.00","0.0","0.0","78","37","48"
"USC00041715","CHICO UNIVERSITY FARM, CA US","1985-03-01","0.00","0.0","0.0","78","38","39"
"USC00041715","CHICO UNIVERSITY FARM, CA US","1985-03-02","0.00","0.0","0.0","55","45","55"
"USC00041715","CHICO UNIVERSITY FARM, CA US","1985-03-03","0.00","0.0","0.0","60","28","48"
"USC00041715","CHICO UNIVERSITY FARM, CA US","1985-03-04","0.04","0.0","0.0","64","43","46"
"USC00041715","CHICO UNIVERSITY FARM, CA US","1985-03-05","0.00","0.0","0.0","57","42","44"
"USC00041715","CHICO UNIVERSITY FARM, CA US","1985-03-06","0.72","0.0","0.0","50","37","39"
"USC00041715","CHICO UNIVERSITY FARM, CA US","1985-03-07","0.71","0.0","0.0","49","40","42"
"USC00041715","CHICO UNIVERSITY FARM, CA US","1985-03-08","0.02","0.0","0.0","53","29","36"
"USC00041715","CHICO UNIVERSITY FARM, CA US","1985-03-09","0.00","0.0","0.0","63","39","42"
"USC00041715","CHICO UNIVERSITY FARM, CA US","1985-03-10","0.30","0.0","0.0","66","38","51"
"USC00041715","CHICO UNIVERSITY FARM, CA US","1985-03-11","0.39","0.0","0.0","54","38","45"
"USC00041715","CHICO UNIVERSITY FARM, CA US","1985-03-12","0.00","0.0","0.0","62","38","48"
"USC00041715","CHICO UNIVERSITY FARM, CA US","1985-03-13","0.00","0.0","0.0","65","34","45"
"USC00041715","CHICO UNIVERSITY FARM, CA US","1985-03-14","0.00","0.0","0.0","70","36","55"
"USC00041715","CHICO UNIVERSITY FARM, CA US","1985-03-15","0.00","0.0","0.0","78","36","48"
"USC00041715","CHICO UNIVERSITY FARM, CA US","1985-03-16","0.00","0.0","0.0","68","35","56"
"USC00041715","CHICO UNIVERSITY FARM, CA US","1985-03-17","0.00","0.0","0.0","63","42","53"
"USC00041715","CHICO UNIVERSITY FARM, CA US","1985-03-18","0.07","0.0","0.0","61","46","49"
"USC00041715","CHICO UNIVERSITY FARM, CA US","1985-03-19","0.00","0.0","0.0","60","35","45"
"USC00041715","CHICO UNIVERSITY FARM, CA US","1985-03-20","0.01","0.0","0.0","65","43","53"
"USC00041715","CHICO UNIVERSITY FARM, CA US","1985-03-21","0.00","0.0","0.0","65","41","47"
"USC00041715","CHICO UNIVERSITY FARM, CA US","1985-03-22","0.00","0.0","0.0","61","30","47"
"USC00041715","CHICO UNIVERSITY FARM, CA US","1985-03-23",,"0.0","0.0",,,
"USC00041715","CHICO UNIVERSITY FARM, CA US","1985-03-24",,"0.0","0.0",,,
"USC00041715","CHICO UNIVERSITY FARM, CA US","1985-03-25",,"0.0","0.0","66","30","45"
"USC00041715","CHICO UNIVERSITY FARM, CA US","1985-03-26","0.13","0.0","0.0","58","35","39"
"USC00041715","CHICO UNIVERSITY FARM, CA US","1985-03-27","0.83","0.0","0.0","48","42","44"
"USC00041715","CHICO UNIVERSITY FARM, CA US","1985-03-28","0.11","0.0","0.0","55","32","43"
"USC00041715","CHICO UNIVERSITY FARM, CA US","1985-03-29","0.00","0.0","0.0","58","32","46"
"USC00041715","CHICO UNIVERSITY FARM, CA US","1985-03-30","0.00","0.0","0.0","63","34","45"
"USC00041715","CHICO UNIVERSITY FARM, CA US","1985-03-31","0.00","0.0","0.0","65","41","47"
"USC00041715","CHICO UNIVERSITY FARM, CA US","1985-04-01","0.00","0.0","0.0","78","39","60"
"USC00041715","CHICO UNIVERSITY FARM, CA US","1985-04-02","0.00","0.0","0.0","81","44","60"
"USC00041715","CHICO UNIVERSITY FARM, CA US","1985-04-03","0.00","0.0","0.0","83","48","60"
"USC00041715","CHICO UNIVERSITY FARM, CA US","1985-04-04","0.00","0.0","0.0","84","52","67"
"USC00041715","CHICO UNIVERSITY FARM, CA US","1985-04-05","0.00","0.0","0.0","82","45","63"
"USC00041715","CHICO UNIVERSITY FARM, CA US","1985-04-06","0.00","0.0","0.0",,,
"USC00041715","CHICO UNIVERSITY FARM, CA US","1985-04-07","0.00","0.0","0.0",,,
"USC00041715","CHICO UNIVERSITY FARM, CA US","1985-04-08","0.00","0.0","0.0","84","46","61"
"USC00041715","CHICO UNIVERSITY FARM, CA US","1985-04-09","0.00","0.0","0.0","84","46","64"
"USC00041715","CHICO UNIVERSITY FARM, CA US","1985-04-10","0.00","0.0","0.0","83","46","52"
"USC00041715","CHICO UNIVERSITY FARM, CA US","1985-04-11","0.00","0.0","0.0","71","48","52"
"USC00041715","CHICO UNIVERSITY FARM, CA US","1985-04-12","0.00","0.0","0.0","75","42","60"
"USC00041715","CHICO UNIVERSITY FARM, CA US","1985-04-13","0.00","0.0","0.0",,,
"USC00041715","CHICO UNIVERSITY FARM, CA US","1985-04-14","0.00","0.0","0.0",,,
"USC00041715","CHICO UNIVERSITY FARM, CA US","1985-04-15","0.00","0.0","0.0","89",,"61"
"USC00041715","CHICO UNIVERSITY FARM, CA US","1985-04-16","0.00","0.0","0.0","89","50","53"
"USC00041715","CHICO UNIVERSITY FARM, CA US","1985-04-17","0.13","0.0","0.0","71","48","53"
"USC00041715","CHICO UNIVERSITY FARM, CA US","1985-04-18","0.01","0.0","0.0","63","40","55"
"USC00041715","CHICO UNIVERSITY FARM, CA US","1985-04-19","0.00","0.0","0.0","70","42","53"
"USC00041715","CHICO UNIVERSITY FARM, CA US","1985-04-20","0.00","0.0","0.0","65","42","48"
"USC00041715","CHICO UNIVERSITY FARM, CA US","1985-04-21","0.00","0.0","0.0","66","40","47"
"USC00041715","CHICO UNIVERSITY FARM, CA US","1985-04-22","0.01","0.0","0.0","57","40","55"
"USC00041715","CHICO UNIVERSITY FARM, CA US","1985-04-23","0.00","0.0","0.0","72","41","62"
"USC00041715","CHICO UNIVERSITY FARM, CA US","1985-04-24","0.00","0.0","0.0","76",,"62"
